latitude_deg,longitude_deg_east,elevation_m,hemisphere
80.875,327.125,-904.0,North
80.875,329.125,-961.5,North
80.875,331.125,-961.0,North
80.875,333.125,-939.5,North
80.875,335.125,-512.5,North
80.875,337.125,-668.0,North
80.875,339.125,-1053.0,North
80.875,341.125,-956.5,North
80.875,343.125,-894.0,North
80.875,345.125,-851.5,North
80.875,347.125,-329.0,North
80.875,349.125,-633.0,North
80.875,351.125,-319.5,North
80.875,353.125,-722.5,North
80.875,355.125,-487.0,North
80.875,357.125,-486.0,North
80.875,359.125,-551.0,North
78.875,1.125,-498.5,North
78.875,3.125,-327.5,North
78.875,5.125,-20.5,North
78.875,7.125,20.0,North
78.875,9.125,-890.0,North
78.875,11.125,-196.0,North
78.875,13.125,329.0,North
78.875,15.125,156.5,North
78.875,17.125,-90.0,North
78.875,19.125,-541.0,North
78.875,21.125,-710.5,North
78.875,23.125,-694.5,North
78.875,25.125,-601.5,North
78.875,27.125,-692.0,North
78.875,29.125,-1216.5,North
78.875,31.125,-1673.0,North
78.875,33.125,-1232.5,North
78.875,35.125,-994.0,North
78.875,37.125,-1078.0,North
78.875,39.125,-181.0,North
78.875,41.125,657.0,North
78.875,43.125,-5.0,North
78.875,45.125,-418.5,North
78.875,47.125,-428.5,North
78.875,49.125,-425.5,North
78.875,51.125,-854.0,North
78.875,53.125,-1490.0,North
78.875,55.125,-235.0,North
78.875,57.125,-1505.5,North
78.875,59.125,-1123.0,North
78.875,61.125,-1524.5,North
78.875,63.125,-1529.0,North
78.875,65.125,-1513.5,North
78.875,67.125,-1486.5,North
78.875,69.125,-302.0,North
78.875,71.125,-253.0,North
78.875,73.125,-1089.5,North
78.875,75.125,-1197.0,North
78.875,77.125,-1215.5,North
78.875,79.125,-1320.0,North
78.875,81.125,-1345.5,North
78.875,83.125,-1026.0,North
78.875,85.125,-902.5,North
78.875,87.125,-874.0,North
78.875,89.125,82.0,North
78.875,91.125,-401.5,North
78.875,93.125,84.5,North
78.875,95.125,-627.5,North
78.875,97.125,-399.0,North
78.875,99.125,-521.0,North
78.875,101.125,-883.0,North
78.875,103.125,-771.0,North
78.875,105.125,-156.5,North
78.875,107.125,-30.0,North
78.875,109.125,-381.5,North
78.875,111.125,-1217.0,North
78.875,113.125,-1015.0,North
78.875,115.125,-372.5,North
78.875,117.125,-2250.5,North
78.875,119.125,-2202.0,North
78.875,121.125,-711.5,North
78.875,123.125,-2368.0,North
78.875,125.125,-2648.5,North
78.875,127.125,-630.5,North
78.875,129.125,-336.0,North
78.875,131.125,-1085.0,North
78.875,133.125,-219.0,North
78.875,135.125,-493.0,North
78.875,137.125,-844.5,North
78.875,139.125,-839.5,North
78.875,141.125,-1159.0,North
78.875,143.125,-1695.0,North
78.875,145.125,-1171.0,North
78.875,147.125,-1689.0,North
78.875,149.125,-1562.0,North
78.875,151.125,-1514.5,North
78.875,153.125,-146.5,North
78.875,155.125,-326.0,North
78.875,157.125,-47.0,North
78.875,159.125,567.5,North
78.875,161.125,-189.0,North
78.875,163.125,-1105.5,North
78.875,165.125,-1000.5,North
78.875,167.125,-2761.5,North
78.875,169.125,-2350.5,North
78.875,171.125,-1951.5,North
78.875,173.125,-2051.5,North
78.875,175.125,-2380.5,North
78.875,177.125,-2374.5,North
78.875,179.125,-2564.5,North
78.875,181.125,-1272.5,North
78.875,183.125,-97.0,North
78.875,185.125,730.5,North
78.875,187.125,-587.0,North
78.875,189.125,-331.0,North
78.875,191.125,-391.0,North
78.875,193.125,133.5,North
78.875,195.125,516.5,North
78.875,197.125,-333.0,North
78.875,199.125,2.5,North
78.875,201.125,-382.0,North
78.875,203.125,-15.0,North
78.875,205.125,-538.0,North
78.875,207.125,-682.0,North
78.875,209.125,-1324.5,North
78.875,211.125,-2781.5,North
78.875,213.125,-2723.0,North
78.875,215.125,-2669.0,North
78.875,217.125,-2268.5,North
78.875,219.125,526.5,North
78.875,221.125,-128.5,North
78.875,223.125,-753.0,North
78.875,225.125,-348.0,North
78.875,227.125,-934.0,North
78.875,229.125,-162.0,North
78.875,231.125,-628.5,North
78.875,233.125,-713.5,North
78.875,235.125,-850.5,North
78.875,237.125,-925.5,North
78.875,239.125,-940.5,North
78.875,241.125,-809.5,North
78.875,243.125,-835.0,North
78.875,245.125,-734.5,North
78.875,247.125,-476.5,North
78.875,249.125,-327.0,North
78.875,251.125,-940.5,North
78.875,253.125,-1197.0,North
78.875,255.125,-1155.5,North
78.875,257.125,-995.0,North
78.875,259.125,-877.0,North
78.875,261.125,-716.0,North
78.875,263.125,-817.0,North
78.875,265.125,-761.5,North
78.875,267.125,-682.5,North
78.875,269.125,-657.5,North
78.875,271.125,-466.0,North
78.875,273.125,-436.0,North
78.875,275.125,-507.5,North
78.875,277.125,88.5,North
78.875,279.125,11.0,North
78.875,281.125,-43.0,North
78.875,283.125,178.5,North
78.875,285.125,91.5,North
78.875,287.125,-204.5,North
78.875,289.125,-252.0,North
78.875,291.125,-156.5,North
78.875,293.125,-188.5,North
78.875,295.125,-813.0,North
78.875,297.125,-815.5,North
78.875,299.125,-458.0,North
78.875,301.125,57.5,North
78.875,303.125,-188.0,North
78.875,305.125,-169.0,North
78.875,307.125,-229.5,North
78.875,309.125,-1113.5,North
78.875,311.125,-1163.5,North
78.875,313.125,-745.5,North
78.875,315.125,-278.0,North
78.875,317.125,-210.5,North
78.875,319.125,-1738.0,North
78.875,321.125,193.5,North
78.875,323.125,66.0,North
78.875,325.125,0.0,North
78.875,327.125,-333.0,North
78.875,329.125,-938.0,North
78.875,331.125,-1092.0,North
78.875,333.125,-1100.5,North
78.875,335.125,-1052.0,North
78.875,337.125,-988.0,North
78.875,339.125,-868.5,North
78.875,341.125,-686.5,North
78.875,343.125,-288.0,North
78.875,345.125,-435.0,North
78.875,347.125,-402.5,North
78.875,349.125,-498.0,North
78.875,351.125,-622.0,North
78.875,353.125,-664.0,North
78.875,355.125,-650.0,North
78.875,357.125,-650.0,North
78.875,359.125,-509.5,North
76.875,1.125,-736.0,North
76.875,3.125,-149.5,North
76.875,5.125,-91.0,North
76.875,7.125,-70.0,North
76.875,9.125,57.5,North
76.875,11.125,202.5,North
76.875,13.125,273.5,North
76.875,15.125,713.5,North
76.875,17.125,168.5,North
76.875,19.125,-404.5,North
76.875,21.125,-503.0,North
76.875,23.125,-680.0,North
76.875,25.125,-662.5,North
76.875,27.125,-26.5,North
76.875,29.125,-1321.0,North
76.875,31.125,-1296.5,North
76.875,33.125,-1180.0,North
76.875,35.125,-434.5,North
76.875,37.125,-356.0,North
76.875,39.125,-1597.5,North
76.875,41.125,-431.5,North
76.875,43.125,-220.0,North
76.875,45.125,-240.0,North
76.875,47.125,-204.0,North
76.875,49.125,171.5,North
76.875,51.125,-247.5,North
76.875,53.125,131.0,North
76.875,55.125,204.0,North
76.875,57.125,-683.5,North
76.875,59.125,-180.0,North
76.875,61.125,-504.5,North
76.875,63.125,-33.5,North
76.875,65.125,-1506.0,North
76.875,67.125,-1670.0,North
76.875,69.125,-183.0,North
76.875,71.125,-102.5,North
76.875,73.125,-1374.5,North
76.875,75.125,-949.5,North
76.875,77.125,-1240.5,North
76.875,79.125,-1109.0,North
76.875,81.125,-1072.5,North
76.875,83.125,-2014.0,North
76.875,85.125,-1173.5,North
76.875,87.125,-46.0,North
76.875,89.125,-499.5,North
76.875,91.125,-621.5,North
76.875,93.125,-2302.5,North
76.875,95.125,-1084.5,North
76.875,97.125,-1400.5,North
76.875,99.125,-471.5,North
76.875,101.125,-263.0,North
76.875,103.125,-711.0,North
76.875,105.125,-1343.0,North
76.875,107.125,-1118.5,North
76.875,109.125,-869.5,North
76.875,111.125,-880.5,North
76.875,113.125,-967.0,North
76.875,115.125,-981.0,North
76.875,117.125,-748.5,North
76.875,119.125,-733.5,North
76.875,121.125,-778.0,North
76.875,123.125,-2917.0,North
76.875,125.125,-1261.5,North
76.875,127.125,-665.0,North
76.875,129.125,-280.5,North
76.875,131.125,308.0,North
76.875,133.125,-120.5,North
76.875,135.125,-1514.5,North
76.875,137.125,-1751.0,North
76.875,139.125,833.5,North
76.875,141.125,910.5,North
76.875,143.125,163.5,North
76.875,145.125,288.0,North
76.875,147.125,-934.0,North
76.875,149.125,-1319.0,North
76.875,151.125,-54.0,North
76.875,153.125,283.0,North
76.875,155.125,-716.0,North
76.875,157.125,352.0,North
76.875,159.125,476.0,North
76.875,161.125,1180.5,North
76.875,163.125,586.5,North
76.875,165.125,-2638.5,North
76.875,167.125,-3978.5,North
76.875,169.125,-4287.5,North
76.875,171.125,-4456.5,North
76.875,173.125,-4354.5,North
76.875,175.125,-4294.5,North
76.875,177.125,-1823.0,North
76.875,179.125,-972.0,North
76.875,181.125,-617.5,North
76.875,183.125,234.5,North
76.875,185.125,1320.5,North
76.875,187.125,819.5,North
76.875,189.125,217.5,North
76.875,191.125,-245.5,North
76.875,193.125,-489.5,North
76.875,195.125,-498.5,North
76.875,197.125,353.0,North
76.875,199.125,-160.5,North
76.875,201.125,-580.0,North
76.875,203.125,-1329.0,North
76.875,205.125,-1095.0,North
76.875,207.125,-461.5,North
76.875,209.125,-385.0,North
76.875,211.125,-577.5,North
76.875,213.125,-64.5,North
76.875,215.125,-495.5,North
76.875,217.125,-518.0,North
76.875,219.125,-681.0,North
76.875,221.125,-853.0,North
76.875,223.125,-285.0,North
76.875,225.125,-600.5,North
76.875,227.125,-1266.5,North
76.875,229.125,-1005.0,North
76.875,231.125,-504.5,North
76.875,233.125,-623.5,North
76.875,235.125,-1003.0,North
76.875,237.125,-143.0,North
76.875,239.125,-1675.5,North
76.875,241.125,-750.5,North
76.875,243.125,-485.0,North
76.875,245.125,-259.5,North
76.875,247.125,-508.5,North
76.875,249.125,-705.5,North
76.875,251.125,-536.0,North
76.875,253.125,-784.0,North
76.875,255.125,-862.5,North
76.875,257.125,-524.0,North
76.875,259.125,229.5,North
76.875,261.125,-204.0,North
76.875,263.125,-850.0,North
76.875,265.125,-855.0,North
76.875,267.125,542.5,North
76.875,269.125,400.5,North
76.875,271.125,-2436.5,North
76.875,273.125,-2836.0,North
76.875,275.125,-1039.5,North
76.875,277.125,756.5,North
76.875,279.125,585.5,North
76.875,281.125,764.5,North
76.875,283.125,-831.5,North
76.875,285.125,-1668.0,North
76.875,287.125,-1784.0,North
76.875,289.125,313.0,North
76.875,291.125,724.0,North
76.875,293.125,117.5,North
76.875,295.125,220.5,North
76.875,297.125,-13.5,North
76.875,299.125,237.5,North
76.875,301.125,-221.5,North
76.875,303.125,-205.5,North
76.875,305.125,-1019.5,North
76.875,307.125,-1011.5,North
76.875,309.125,-1118.5,North
76.875,311.125,-1062.0,North
76.875,313.125,-1031.0,North
76.875,315.125,-77.5,North
76.875,317.125,-992.5,North
76.875,319.125,-1170.5,North
76.875,321.125,-1153.0,North
76.875,323.125,-1140.5,North
76.875,325.125,-1102.5,North
76.875,327.125,-1055.5,North
76.875,329.125,-34.5,North
76.875,331.125,-209.5,North
76.875,333.125,-796.5,North
76.875,335.125,-664.5,North
76.875,337.125,-823.0,North
76.875,339.125,-832.5,North
76.875,341.125,-738.0,North
76.875,343.125,-555.5,North
76.875,345.125,-612.0,North
76.875,347.125,-547.5,North
76.875,349.125,-595.0,North
76.875,351.125,-624.5,North
76.875,353.125,-530.5,North
76.875,355.125,-553.5,North
76.875,357.125,-549.5,North
76.875,359.125,-813.0,North
74.875,1.125,-730.5,North
74.875,3.125,-803.0,North
74.875,5.125,-902.0,North
74.875,7.125,-1065.0,North
74.875,9.125,-1067.0,North
74.875,11.125,-950.0,North
74.875,13.125,-875.5,North
74.875,15.125,-1145.5,North
74.875,17.125,-1157.5,North
74.875,19.125,-1242.0,North
74.875,21.125,-1231.5,North
74.875,23.125,-1194.5,North
74.875,25.125,-353.0,North
74.875,27.125,7.5,North
74.875,29.125,-311.5,North
74.875,31.125,-107.5,North
74.875,33.125,-1128.5,North
74.875,35.125,-1215.5,North
74.875,37.125,-1203.0,North
74.875,39.125,-1198.0,North
74.875,41.125,-1067.0,North
74.875,43.125,98.0,North
74.875,45.125,-933.0,North
74.875,47.125,-957.5,North
74.875,49.125,-1364.0,North
74.875,51.125,-1936.0,North
74.875,53.125,-1735.5,North
74.875,55.125,-1521.5,North
74.875,57.125,-1506.0,North
74.875,59.125,-1875.5,North
74.875,61.125,-2175.0,North
74.875,63.125,-700.0,North
74.875,65.125,-2704.0,North
74.875,67.125,-2841.5,North
74.875,69.125,-2831.0,North
74.875,71.125,-1713.5,North
74.875,73.125,-653.5,North
74.875,75.125,-724.0,North
74.875,77.125,-880.0,North
74.875,79.125,-324.0,North
74.875,81.125,-76.5,North
74.875,83.125,281.5,North
74.875,85.125,-1296.5,North
74.875,87.125,-2038.5,North
74.875,89.125,278.5,North
74.875,91.125,-1081.0,North
74.875,93.125,-97.5,North
74.875,95.125,-938.5,North
74.875,97.125,-1546.0,North
74.875,99.125,-572.5,North
74.875,101.125,-1027.5,North
74.875,103.125,-613.5,North
74.875,105.125,-967.0,North
74.875,107.125,-1096.5,North
74.875,109.125,-2695.5,North
74.875,111.125,-2932.5,North
74.875,113.125,-923.0,North
74.875,115.125,-1728.0,North
74.875,117.125,-1702.5,North
74.875,119.125,-920.5,North
74.875,121.125,-2079.0,North
74.875,123.125,-575.5,North
74.875,125.125,-1189.5,North
74.875,127.125,-773.0,North
74.875,129.125,-237.0,North
74.875,131.125,-1674.0,North
74.875,133.125,-950.0,North
74.875,135.125,-1805.0,North
74.875,137.125,-2950.0,North
74.875,139.125,-2406.5,North
74.875,141.125,-1690.5,North
74.875,143.125,-893.0,North
74.875,145.125,-2191.0,North
74.875,147.125,-2733.0,North
74.875,149.125,-1832.5,North
74.875,151.125,-1211.5,North
74.875,153.125,707.5,North
74.875,155.125,501.5,North
74.875,157.125,899.0,North
74.875,159.125,108.5,North
74.875,161.125,-1008.5,North
74.875,163.125,-2529.0,North
74.875,165.125,-1362.5,North
74.875,167.125,-1098.5,North
74.875,169.125,-689.5,North
74.875,171.125,-63.0,North
74.875,173.125,531.5,North
74.875,175.125,-2674.0,North
74.875,177.125,-2299.5,North
74.875,179.125,-2093.5,North
74.875,181.125,1695.0,North
74.875,183.125,1057.5,North
74.875,185.125,-375.5,North
74.875,187.125,-308.5,North
74.875,189.125,-2146.5,North
74.875,191.125,-2591.5,North
74.875,193.125,-1312.0,North
74.875,195.125,1257.5,North
74.875,197.125,246.5,North
74.875,199.125,-838.0,North
74.875,201.125,-1199.5,North
74.875,203.125,-1784.0,North
74.875,205.125,-2099.0,North
74.875,207.125,-375.0,North
74.875,209.125,-424.5,North
74.875,211.125,-194.5,North
74.875,213.125,-1669.0,North
74.875,215.125,-2449.5,North
74.875,217.125,-1666.5,North
74.875,219.125,-37.5,North
74.875,221.125,-344.0,North
74.875,223.125,-1056.0,North
74.875,225.125,-2800.5,North
74.875,227.125,-2503.0,North
74.875,229.125,-92.0,North
74.875,231.125,-688.5,North
74.875,233.125,-862.0,North
74.875,235.125,-897.0,North
74.875,237.125,-536.0,North
74.875,239.125,-53.5,North
74.875,241.125,-3332.0,North
74.875,243.125,-3402.0,North
74.875,245.125,-1441.0,North
74.875,247.125,-55.0,North
74.875,249.125,-656.5,North
74.875,251.125,-948.5,North
74.875,253.125,-505.0,North
74.875,255.125,-45.0,North
74.875,257.125,168.5,North
74.875,259.125,519.0,North
74.875,261.125,97.0,North
74.875,263.125,841.0,North
74.875,265.125,-1644.5,North
74.875,267.125,-2656.5,North
74.875,269.125,-2497.0,North
74.875,271.125,-3071.5,North
74.875,273.125,-2587.5,North
74.875,275.125,-2723.5,North
74.875,277.125,-2565.5,North
74.875,279.125,-1362.0,North
74.875,281.125,1306.0,North
74.875,283.125,1096.0,North
74.875,285.125,-2095.0,North
74.875,287.125,-2764.5,North
74.875,289.125,-2840.0,North
74.875,291.125,-2848.0,North
74.875,293.125,-2551.5,North
74.875,295.125,816.0,North
74.875,297.125,118.5,North
74.875,299.125,-398.0,North
74.875,301.125,-963.5,North
74.875,303.125,-912.5,North
74.875,305.125,-666.0,North
74.875,307.125,-34.0,North
74.875,309.125,-645.5,North
74.875,311.125,-705.0,North
74.875,313.125,-1662.0,North
74.875,315.125,-953.5,North
74.875,317.125,-1115.0,North
74.875,319.125,-808.5,North
74.875,321.125,-1008.0,North
74.875,323.125,-908.0,North
74.875,325.125,-282.0,North
74.875,327.125,-713.0,North
74.875,329.125,-1221.5,North
74.875,331.125,-1171.5,North
74.875,333.125,-1210.5,North
74.875,335.125,-1148.5,North
74.875,337.125,-803.0,North
74.875,339.125,-1119.0,North
74.875,341.125,-762.0,North
74.875,343.125,1287.5,North
74.875,345.125,-393.5,North
74.875,347.125,-476.0,North
74.875,349.125,-517.5,North
74.875,351.125,-367.5,North
74.875,353.125,908.5,North
74.875,355.125,37.5,North
74.875,357.125,-639.5,North
74.875,359.125,-542.5,North
72.875,1.125,-1425.0,North
72.875,3.125,14.5,North
72.875,5.125,1004.5,North
72.875,7.125,-8.5,North
72.875,9.125,-289.5,North
72.875,11.125,-1154.0,North
72.875,13.125,-414.0,North
72.875,15.125,-1193.5,North
72.875,17.125,-1372.0,North
72.875,19.125,-1394.0,North
72.875,21.125,-1300.0,North
72.875,23.125,-1351.5,North
72.875,25.125,-1305.0,North
72.875,27.125,-1034.0,North
72.875,29.125,-373.0,North
72.875,31.125,-571.0,North
72.875,33.125,-1148.0,North
72.875,35.125,-407.5,North
72.875,37.125,-809.5,North
72.875,39.125,-218.0,North
72.875,41.125,-181.0,North
72.875,43.125,170.5,North
72.875,45.125,-913.5,North
72.875,47.125,-395.0,North
72.875,49.125,-1066.5,North
72.875,51.125,63.0,North
72.875,53.125,-1068.5,North
72.875,55.125,-549.0,North
72.875,57.125,-1500.5,North
72.875,59.125,-1307.0,North
72.875,61.125,-305.0,North
72.875,63.125,-188.5,North
72.875,65.125,10.0,North
72.875,67.125,-72.5,North
72.875,69.125,461.5,North
72.875,71.125,-50.0,North
72.875,73.125,-1698.5,North
72.875,75.125,-2123.5,North
72.875,77.125,-2166.5,North
72.875,79.125,-1036.0,North
72.875,81.125,-2486.0,North
72.875,83.125,-2658.0,North
72.875,85.125,-2837.5,North
72.875,87.125,-2680.5,North
72.875,89.125,-2204.0,North
72.875,91.125,-2423.0,North
72.875,93.125,-1240.0,North
72.875,95.125,-1228.0,North
72.875,97.125,-271.5,North
72.875,99.125,-1251.5,North
72.875,101.125,-1084.5,North
72.875,103.125,-1820.0,North
72.875,105.125,-1370.0,North
72.875,107.125,-757.5,North
72.875,109.125,-1022.0,North
72.875,111.125,-741.5,North
72.875,113.125,-697.0,North
72.875,115.125,-1316.5,North
72.875,117.125,-3025.0,North
72.875,119.125,-3440.0,North
72.875,121.125,-3421.0,North
72.875,123.125,-3215.5,North
72.875,125.125,-1856.5,North
72.875,127.125,-1258.0,North
72.875,129.125,-2225.0,North
72.875,131.125,-20.0,North
72.875,133.125,-517.5,North
72.875,135.125,137.5,North
72.875,137.125,211.5,North
72.875,139.125,728.0,North
72.875,141.125,1535.5,North
72.875,143.125,-1432.5,North
72.875,145.125,-3339.5,North
72.875,147.125,-3364.0,North
72.875,149.125,-2159.0,North
72.875,151.125,-946.0,North
72.875,153.125,388.5,North
72.875,155.125,283.0,North
72.875,157.125,774.0,North
72.875,159.125,841.0,North
72.875,161.125,-1226.0,North
72.875,163.125,-2883.5,North
72.875,165.125,-3512.5,North
72.875,167.125,-3493.5,North
72.875,169.125,-3351.0,North
72.875,171.125,-2926.5,North
72.875,173.125,-904.0,North
72.875,175.125,1139.5,North
72.875,177.125,1539.0,North
72.875,179.125,1597.5,North
72.875,181.125,899.5,North
72.875,183.125,-295.0,North
72.875,185.125,724.0,North
72.875,187.125,579.0,North
72.875,189.125,-42.5,North
72.875,191.125,-272.5,North
72.875,193.125,-2364.5,North
72.875,195.125,-657.5,North
72.875,197.125,-988.0,North
72.875,199.125,-451.5,North
72.875,201.125,245.0,North
72.875,203.125,-5.0,North
72.875,205.125,29.5,North
72.875,207.125,-133.5,North
72.875,209.125,-720.5,North
72.875,211.125,-780.5,North
72.875,213.125,-697.5,North
72.875,215.125,-260.0,North
72.875,217.125,-490.0,North
72.875,219.125,-420.0,North
72.875,221.125,-590.0,North
72.875,223.125,-179.0,North
72.875,225.125,413.0,North
72.875,227.125,534.0,North
72.875,229.125,-874.0,North
72.875,231.125,-810.5,North
72.875,233.125,381.5,North
72.875,235.125,316.5,North
72.875,237.125,690.0,North
72.875,239.125,-1341.0,North
72.875,241.125,-906.0,North
72.875,243.125,1103.0,North
72.875,245.125,543.0,North
72.875,247.125,344.0,North
72.875,249.125,-89.5,North
72.875,251.125,16.5,North
72.875,253.125,51.5,North
72.875,255.125,-591.5,North
72.875,257.125,510.5,North
72.875,259.125,-1835.0,North
72.875,261.125,-527.0,North
72.875,263.125,64.5,North
72.875,265.125,336.5,North
72.875,267.125,567.5,North
72.875,269.125,-1050.5,North
72.875,271.125,-1207.5,North
72.875,273.125,-1012.0,North
72.875,275.125,371.5,North
72.875,277.125,-55.0,North
72.875,279.125,1184.5,North
72.875,281.125,542.0,North
72.875,283.125,1049.5,North
72.875,285.125,-1867.5,North
72.875,287.125,232.0,North
72.875,289.125,-399.5,North
72.875,291.125,-606.5,North
72.875,293.125,65.0,North
72.875,295.125,-5.5,North
72.875,297.125,-610.0,North
72.875,299.125,-823.5,North
72.875,301.125,-715.0,North
72.875,303.125,-896.5,North
72.875,305.125,-950.5,North
72.875,307.125,-710.0,North
72.875,309.125,-407.0,North
72.875,311.125,-807.5,North
72.875,313.125,-1131.0,North
72.875,315.125,-1226.5,North
72.875,317.125,-1258.5,North
72.875,319.125,-731.0,North
72.875,321.125,383.0,North
72.875,323.125,583.5,North
72.875,325.125,-647.5,North
72.875,327.125,-2961.0,North
72.875,329.125,-2383.5,North
72.875,331.125,-197.0,North
72.875,333.125,-1148.5,North
72.875,335.125,-1193.5,North
72.875,337.125,-462.0,North
72.875,339.125,-1425.0,North
72.875,341.125,-1577.0,North
